0	0.350706
1	0.310114
2	0.272209
3	0.239033
4	0.210768
5	0.186354
6	0.164679
7	0.145047
8	0.127213
9	0.111147
10	0.096809
11	0.084016
12	0.072621
13	0.062629
14	0.053941
15	0.046438
16	0.040066
17	0.034647
18	0.030068
19	0.026173
20	0.022847
21	0.020018
22	0.017589
23	0.015477
24	0.013653
25	0.012051
26	0.010672
27	0.009475
28	0.008422
29	0.007480
30	0.006640
31	0.005888
32	0.005230
33	0.004657
34	0.004157
35	0.003718
36	0.003323
37	0.002964
38	0.002639
39	0.002360
40	0.002134
41	0.001915
42	0.001716
43	0.001535
44	0.001391
45	0.001256
46	0.001136
47	0.001032
48	0.000940
49	0.000857
50	0.000783
51	0.000709
52	0.000638
53	0.000579
54	0.000524
55	0.000475
56	0.000431
57	0.000393
58	0.000355
59	0.000321
60	0.000289
61	0.000256
62	0.000230
63	0.000213
64	0.000196
65	0.000179
66	0.000163
67	0.000148
68	0.000135
69	0.000122
70	0.000108
71	0.000095
72	0.000082
73	0.000070
74	0.000061
75	0.000051
76	0.000044
77	0.000036
78	0.000030
79	0.000025
80	0.000021
81	0.000017
82	0.000013
83	0.000009
84	0.000006
85	0.000002
86	0.000000
87	0.000000
88	0.000000
89	0.000000
90	0.000000
91	0.000000
92	0.000000
93	0.000000
94	0.000000
95	0.000000
96	0.000000
97	0.000000
98	0.000000
99	0.000000
100	0.000000
101	0.000000
102	0.000000
103	0.000000
104	0.000000
105	0.000000
106	0.000000
107	0.000000
108	0.000000
109	0.000000
110	0.000000
111	0.000000
112	0.000000
113	0.000000
114	0.000000
115	0.000000
116	0.000000
117	0.000000
118	0.000000
119	0.000000
120	0.000000
121	0.000000
122	0.000000
123	0.000000
124	0.000000
125	0.000000
126	0.000000
127	0.000000
128	0.000000
129	0.000000
130	0.000000
131	0.000000
132	0.000000
133	0.000000
134	0.000000
135	0.000000
136	0.000000
137	0.000000
138	0.000000
139	0.000000
140	0.000000
141	0.000000
142	0.000000
143	0.000000
144	0.000000
145	0.000000
146	0.000000
147	0.000000
148	0.000000
149	0.000000
150	0.000000
151	0.000000
152	0.000000
153	0.000000
154	0.000000
155	0.000000
156	0.000000
157	0.000000
158	0.000000
159	0.000000
160	0.000000
161	0.000000
162	0.000000
163	0.000000
164	0.000000
165	0.000000
166	0.000000
167	0.000000
168	0.000000
169	0.000000
170	0.000000
171	0.000000
172	0.000000
173	0.000000
174	0.000000
175	0.000000
176	0.000000
177	0.000000
178	0.000000
179	0.000000
180	0.000000
181	0.000000
182	0.000000
183	0.000000
184	0.000000
185	0.000000
186	0.000000
187	0.000000
188	0.000000
189	0.000000
190	0.000000
191	0.000000
192	0.000000
193	0.000000
194	0.000000
195	0.000000
196	0.000000
197	0.000000
198	0.000000
199	0.000000
200	0.000000
201	0.000000
202	0.000000
203	0.000000
204	0.000000
205	0.000000
206	0.000000
207	0.000000
208	0.000000
209	0.000000
210	0.000000
211	0.000000
212	0.000000
213	0.000000
214	0.000000
215	0.000000
216	0.000000
217	0.000000
218	0.000000
219	0.000000
220	0.000000
221	0.000000
222	0.000000
223	0.000000
224	0.000000
225	0.000000
226	0.000000
227	0.000000
228	0.000000
229	0.000000
230	0.000000
231	0.000000
232	0.000000
233	0.000000
234	0.000000
235	0.000000
236	0.000000
237	0.000000
238	0.000000
239	0.000000
240	0.000000
241	0.000000
242	0.000000
243	0.000000
244	0.000000
245	0.000000
246	0.000000
247	0.000000
248	0.000000
249	0.000000
250	0.000000
251	0.000000
252	0.000000
253	0.000000
254	0.000000
255	0.000000
